Component,Sub-component,Variable,Measure,Country,ISO Code,Year,val
Context,Health ,"Life expectancy at birth, total",Years,Seychelles,SYC,2010,73.19756097560976
Context,Health ,"Life expectancy at birth, total",Years,Sierra Leone,SLE,2010,51.927
Context,Health ,"Life expectancy at birth, total",Years,Singapore,SGP,2010,81.54146341463417
Context,Health ,"Life expectancy at birth, total",Years,Solomon Islands,SLB,2010,68.669
Context,Health ,"Life expectancy at birth, total",Years,South Africa,ZAF,2010,58.886
Context,Health ,"Life expectancy at birth, total",Years,Sri Lanka,LKA,2010,74.463
Context,Health ,"Life expectancy at birth, total",Years,Togo,TGO,2010,57.227
Context,Health ,"Life expectancy at birth, total",Years,Tonga,TON,2010,71.319
Context,Health ,"Life expectancy at birth, total",Years,Trinidad and Tobago,TTO,2010,71.809
Context,Health ,"Life expectancy at birth, total",Years,Tuvalu,TUV,2010,64.834
Context,Health ,"Life expectancy at birth, total",Years,Uganda,UGA,2010,59.959
Context,Health ,"Life expectancy at birth, total",Years,United Kingdom,GBR,2010,80.40243902439025
Context,Health ,"Life expectancy at birth, total",Years,United Republic of Tanzania,TZA,2010,61.127
Context,Health ,"Life expectancy at birth, total",Years,Vanuatu,VUT,2010,69.57
Context,Health ,"Life expectancy at birth, total",Years,Zambia,ZMB,2010,56.896
Context,Health ,"Life expectancy at birth, total",Years,Antigua and Barbuda,ATG,2011,77.023
Context,Health ,"Life expectancy at birth, total",Years,Australia,AUS,2011,81.89512195121951
Context,Health ,"Life expectancy at birth, total",Years,Bahamas,BHS,2011,73.571
Context,Health ,"Life expectancy at birth, total",Years,Bangladesh,BGD,2011,68.499
Context,Health ,"Life expectancy at birth, total",Years,Barbados,BRB,2011,75.599
Context,Health ,"Life expectancy at birth, total",Years,Belize,BLZ,2011,70.975
Context,Health ,"Life expectancy at birth, total",Years,Botswana,BWA,2011,59.715
Context,Health ,"Life expectancy at birth, total",Years,Brunei Darussalam,BRN,2011,74.835
Context,Health ,"Life expectancy at birth, total",Years,Cameroon,CMR,2011,57.482
Context,Health ,"Life expectancy at birth, total",Years,Canada,CAN,2011,81.48268292682928
Context,Health ,"Life expectancy at birth, total",Years,Cyprus,CYP,2011,80.855
Context,Health ,"Life expectancy at birth, total",Years,Dominica,DMA,2011,71.517
Context,Health ,"Life expectancy at birth, total",Years,Eswatini,SWZ,2011,49.057
Context,Health ,"Life expectancy at birth, total",Years,Fiji,FJI,2011,66.88
Context,Health ,"Life expectancy at birth, total",Years,Gambia,GMB,2011,65.102
Context,Health ,"Life expectancy at birth, total",Years,Gabon,GAB,2011,61.561
Context,Health ,"Life expectancy at birth, total",Years,Ghana,GHA,2011,61.617
Context,Health ,"Life expectancy at birth, total",Years,Grenada,GRD,2011,74.861
Context,Health ,"Life expectancy at birth, total",Years,Guyana,GUY,2011,66.469
Context,Health ,"Life expectancy at birth, total",Years,India,IND,2011,67.623
Context,Health ,"Life expectancy at birth, total",Years,Jamaica,JAM,2011,72.245
Context,Health ,"Life expectancy at birth, total",Years,Kenya,KEN,2011,61.283
Context,Health ,"Life expectancy at birth, total",Years,Kiribati,KIR,2011,65.896
Context,Health ,"Life expectancy at birth, total",Years,Lesotho,LSO,2011,46.93
Context,Health ,"Life expectancy at birth, total",Years,Malawi,MWI,2011,58.859
Context,Health ,"Life expectancy at birth, total",Years,Malaysia,MYS,2011,75.488
Context,Health ,"Life expectancy at birth, total",Years,Maldives,MDV,2011,77.141
Context,Health ,"Life expectancy at birth, total",Years,Malta,MLT,2011,80.74634146341464
Context,Health ,"Life expectancy at birth, total",Years,Mauritius,MUS,2011,73.2668292682927
Context,Health ,"Life expectancy at birth, total",Years,Mozambique,MOZ,2011,55.733
Context,Health ,"Life expectancy at birth, total",Years,Namibia,NAM,2011,56.647
Context,Health ,"Life expectancy at birth, total",Years,Nauru,NRU,2011,60.287
Context,Health ,"Life expectancy at birth, total",Years,New Zealand,NZL,2011,81.15609756097562
Context,Health ,"Life expectancy at birth, total",Years,Nigeria,NGA,2011,51.49
Context,Health ,"Life expectancy at birth, total",Years,Pakistan,PAK,2011,64.659
Context,Health ,"Life expectancy at birth, total",Years,Papua New Guinea,PNG,2011,63.382
Context,Health ,"Life expectancy at birth, total",Years,Rwanda,RWA,2011,63.476
Context,Health ,"Life expectancy at birth, total",Years,Saint Kitts and Nevis,KNA,2011,71.4
Context,Health ,"Life expectancy at birth, total",Years,Saint Lucia,LCA,2011,72.962
Context,Health ,"Life expectancy at birth, total",Years,Saint Vincent and The Grenadines,VCT,2011,70.609
Context,Health ,"Life expectancy at birth, total",Years,Samoa,WSM,2011,71.393
Context,Health ,"Life expectancy at birth, total",Years,Seychelles,SYC,2011,72.72439024390245
Context,Health ,"Life expectancy at birth, total",Years,Sierra Leone,SLE,2011,52.594
Context,Health ,"Life expectancy at birth, total",Years,Singapore,SGP,2011,81.7439024390244
Context,Health ,"Life expectancy at birth, total",Years,Solomon Islands,SLB,2011,68.824
Context,Health ,"Life expectancy at birth, total",Years,South Africa,ZAF,2011,60.602
Context,Health ,"Life expectancy at birth, total",Years,Sri Lanka,LKA,2011,74.74
Context,Health ,"Life expectancy at birth, total",Years,Togo,TGO,2011,57.612
Context,Health ,"Life expectancy at birth, total",Years,Tonga,TON,2011,71.437
Context,Health ,"Life expectancy at birth, total",Years,Trinidad and Tobago,TTO,2011,72.232
Context,Health ,"Life expectancy at birth, total",Years,Tuvalu,TUV,2011,64.96
Context,Health ,"Life expectancy at birth, total",Years,Uganda,UGA,2011,60.791
Context,Health ,"Life expectancy at birth, total",Years,United Kingdom,GBR,2011,80.95121951219512
Context,Health ,"Life expectancy at birth, total",Years,United Republic of Tanzania,TZA,2011,61.618
Context,Health ,"Life expectancy at birth, total",Years,Vanuatu,VUT,2011,69.729
Context,Health ,"Life expectancy at birth, total",Years,Zambia,ZMB,2011,57.843
Context,Health ,"Life expectancy at birth, total",Years,Antigua and Barbuda,ATG,2012,77.1
Context,Health ,"Life expectancy at birth, total",Years,Australia,AUS,2012,82.04634146341463
Context,Health ,"Life expectancy at birth, total",Years,Bahamas,BHS,2012,73.707
Context,Health ,"Life expectancy at birth, total",Years,Bangladesh,BGD,2012,68.989
Context,Health ,"Life expectancy at birth, total",Years,Barbados,BRB,2012,75.737
Context,Health ,"Life expectancy at birth, total",Years,Belize,BLZ,2012,71.134
Context,Health ,"Life expectancy at birth, total",Years,Botswana,BWA,2012,60.384
Context,Health ,"Life expectancy at birth, total",Years,Brunei Darussalam,BRN,2012,74.843
Context,Health ,"Life expectancy at birth, total",Years,Cameroon,CMR,2012,58.17
Context,Health ,"Life expectancy at birth, total",Years,Canada,CAN,2012,81.66365853658537
Context,Health ,"Life expectancy at birth, total",Years,Cyprus,CYP,2012,81.128
Context,Health ,"Life expectancy at birth, total",Years,Dominica,DMA,2012,71.391
Context,Health ,"Life expectancy at birth, total",Years,Eswatini,SWZ,2012,50.714
Context,Health ,"Life expectancy at birth, total",Years,Fiji,FJI,2012,65.812
Context,Health ,"Life expectancy at birth, total",Years,Gambia,GMB,2012,65.438
Context,Health ,"Life expectancy at birth, total",Years,Gabon,GAB,2012,61.9
Context,Health ,"Life expectancy at birth, total",Years,Ghana,GHA,2012,61.995
Context,Health ,"Life expectancy at birth, total",Years,Grenada,GRD,2012,74.961
Context,Health ,"Life expectancy at birth, total",Years,Guyana,GUY,2012,66.443
Context,Health ,"Life expectancy at birth, total",Years,India,IND,2012,68.076
Context,Health ,"Life expectancy at birth, total",Years,Jamaica,JAM,2012,72.405
Context,Health ,"Life expectancy at birth, total",Years,Kenya,KEN,2012,61.537
Context,Health ,"Life expectancy at birth, total",Years,Kiribati,KIR,2012,65.908
Context,Health ,"Life expectancy at birth, total",Years,Lesotho,LSO,2012,48.235
Context,Health ,"Life expectancy at birth, total",Years,Malawi,MWI,2012,59.87
Context,Health ,"Life expectancy at birth, total",Years,Malaysia,MYS,2012,75.552
Context,Health ,"Life expectancy at birth, total",Years,Maldives,MDV,2012,77.512
Context,Health ,"Life expectancy at birth, total",Years,Malta,MLT,2012,80.74634146341464
Context,Health ,"Life expectancy at birth, total",Years,Mauritius,MUS,2012,73.86341463414635
Context,Health ,"Life expectancy at birth, total",Years,Mozambique,MOZ,2012,56.46
Context,Health ,"Life expectancy at birth, total",Years,Namibia,NAM,2012,57.733
Context,Health ,"Life expectancy at birth, total",Years,Nauru,NRU,2012,60.533
Context,Health ,"Life expectancy at birth, total",Years,New Zealand,NZL,2012,81.40731707317073
Context,Health ,"Life expectancy at birth, total",Years,Nigeria,NGA,2012,51.688
Context,Health ,"Life expectancy at birth, total",Years,Pakistan,PAK,2012,64.883
Context,Health ,"Life expectancy at birth, total",Years,Papua New Guinea,PNG,2012,63.639
Context,Health ,"Life expectancy at birth, total",Years,Rwanda,RWA,2012,64.189
Context,Health ,"Life expectancy at birth, total",Years,Saint Kitts and Nevis,KNA,2012,71.362
Context,Health ,"Life expectancy at birth, total",Years,Saint Lucia,LCA,2012,72.86
Context,Health ,"Life expectancy at birth, total",Years,Saint Vincent and The Grenadines,VCT,2012,70.539
Context,Health ,"Life expectancy at birth, total",Years,Samoa,WSM,2012,71.159
Context,Health ,"Life expectancy at birth, total",Years,Seychelles,SYC,2012,74.27560975609757
Context,Health ,"Life expectancy at birth, total",Years,Sierra Leone,SLE,2012,53.159
Context,Health ,"Life expectancy at birth, total",Years,Singapore,SGP,2012,81.99512195121952
Context,Health ,"Life expectancy at birth, total",Years,Solomon Islands,SLB,2012,68.961
Context,Health ,"Life expectancy at birth, total",Years,South Africa,ZAF,2012,61.737
Context,Health ,"Life expectancy at birth, total",Years,Sri Lanka,LKA,2012,75.187
Context,Health ,"Life expectancy at birth, total",Years,Togo,TGO,2012,57.94
Context,Health ,"Life expectancy at birth, total",Years,Tonga,TON,2012,71.546
Context,Health ,"Life expectancy at birth, total",Years,Trinidad and Tobago,TTO,2012,72.513
Context,Health ,"Life expectancy at birth, total",Years,Tuvalu,TUV,2012,65.079
Context,Health ,"Life expectancy at birth, total",Years,Uganda,UGA,2012,61.579
Context,Health ,"Life expectancy at birth, total",Years,United Kingdom,GBR,2012,80.90487804878049
Context,Health ,"Life expectancy at birth, total",Years,United Republic of Tanzania,TZA,2012,62.286
Context,Health ,"Life expectancy at birth, total",Years,Vanuatu,VUT,2012,69.898
Context,Health ,"Life expectancy at birth, total",Years,Zambia,ZMB,2012,58.704
Context,Health ,"Life expectancy at birth, total",Years,Antigua and Barbuda,ATG,2013,77.05
Context,Health ,"Life expectancy at birth, total",Years,Australia,AUS,2013,82.14878048780488
Context,Health ,"Life expectancy at birth, total",Years,Bahamas,BHS,2013,73.93
Context,Health ,"Life expectancy at birth, total",Years,Bangladesh,BGD,2013,69.487
Context,Health ,"Life expectancy at birth, total",Years,Barbados,BRB,2013,75.816
Context,Health ,"Life expectancy at birth, total",Years,Belize,BLZ,2013,71.276
Context,Health ,"Life expectancy at birth, total",Years,Botswana,BWA,2013,61.217
Context,Health ,"Life expectancy at birth, total",Years,Brunei Darussalam,BRN,2013,74.854
Context,Health ,"Life expectancy at birth, total",Years,Cameroon,CMR,2013,58.73
Context,Health ,"Life expectancy at birth, total",Years,Canada,CAN,2013,81.74487804878049
Context,Health ,"Life expectancy at birth, total",Years,Cyprus,CYP,2013,81.317
Context,Health ,"Life expectancy at birth, total",Years,Dominica,DMA,2013,71.228
Context,Health ,"Life expectancy at birth, total",Years,Eswatini,SWZ,2013,52.11
Context,Health ,"Life expectancy at birth, total",Years,Fiji,FJI,2013,66.545
Context,Health ,"Life expectancy at birth, total",Years,Gambia,GMB,2013,65.751
Context,Health ,"Life expectancy at birth, total",Years,Gabon,GAB,2013,62.252
Context,Health ,"Life expectancy at birth, total",Years,Ghana,GHA,2013,62.397
Context,Health ,"Life expectancy at birth, total",Years,Grenada,GRD,2013,75.022
Context,Health ,"Life expectancy at birth, total",Years,Guyana,GUY,2013,66.71
Context,Health ,"Life expectancy at birth, total",Years,India,IND,2013,68.499
Context,Health ,"Life expectancy at birth, total",Years,Jamaica,JAM,2013,72.435
Context,Health ,"Life expectancy at birth, total",Years,Kenya,KEN,2013,61.729
Context,Health ,"Life expectancy at birth, total",Years,Kiribati,KIR,2013,65.898
Context,Health ,"Life expectancy at birth, total",Years,Lesotho,LSO,2013,49.547
Context,Health ,"Life expectancy at birth, total",Years,Malawi,MWI,2013,60.816
Context,Health ,"Life expectancy at birth, total",Years,Malaysia,MYS,2013,75.464
Context,Health ,"Life expectancy at birth, total",Years,Maldives,MDV,2013,77.847
Context,Health ,"Life expectancy at birth, total",Years,Malta,MLT,2013,81.74634146341464
Context,Health ,"Life expectancy at birth, total",Years,Mauritius,MUS,2013,74.01707317073172
Context,Health ,"Life expectancy at birth, total",Years,Mozambique,MOZ,2013,57.189
Context,Health ,"Life expectancy at birth, total",Years,Namibia,NAM,2013,58.468
Context,Health ,"Life expectancy at birth, total",Years,Nauru,NRU,2013,60.701
Context,Health ,"Life expectancy at birth, total",Years,New Zealand,NZL,2013,81.40487804878049
Context,Health ,"Life expectancy at birth, total",Years,Nigeria,NGA,2013,51.827
Context,Health ,"Life expectancy at birth, total",Years,Pakistan,PAK,2013,65.129
Context,Health ,"Life expectancy at birth, total",Years,Papua New Guinea,PNG,2013,63.927
Context,Health ,"Life expectancy at birth, total",Years,Rwanda,RWA,2013,64.651
Context,Health ,"Life expectancy at birth, total",Years,Saint Kitts and Nevis,KNA,2013,71.29
Context,Health ,"Life expectancy at birth, total",Years,Saint Lucia,LCA,2013,72.687
Context,Health ,"Life expectancy at birth, total",Years,Saint Vincent and The Grenadines,VCT,2013,70.091
Context,Health ,"Life expectancy at birth, total",Years,Samoa,WSM,2013,71.229
Context,Health ,"Life expectancy at birth, total",Years,Seychelles,SYC,2013,73.11951219512196
Context,Health ,"Life expectancy at birth, total",Years,Sierra Leone,SLE,2013,54.051
Context,Health ,"Life expectancy at birth, total",Years,Singapore,SGP,2013,82.24634146341465
Context,Health ,"Life expectancy at birth, total",Years,Solomon Islands,SLB,2013,69.007
Context,Health ,"Life expectancy at birth, total",Years,South Africa,ZAF,2013,62.388
Context,Health ,"Life expectancy at birth, total",Years,Sri Lanka,LKA,2013,75.546
Context,Health ,"Life expectancy at birth, total",Years,Togo,TGO,2013,58.345
Context,Health ,"Life expectancy at birth, total",Years,Tonga,TON,2013,71.65
Context,Health ,"Life expectancy at birth, total",Years,Trinidad and Tobago,TTO,2013,72.785
Context,Health ,"Life expectancy at birth, total",Years,Tuvalu,TUV,2013,65.171
Context,Health ,"Life expectancy at birth, total",Years,Uganda,UGA,2013,62.353
Context,Health ,"Life expectancy at birth, total",Years,United Kingdom,GBR,2013,81.0048780487805
Context,Health ,"Life expectancy at birth, total",Years,United Republic of Tanzania,TZA,2013,62.788
Context,Health ,"Life expectancy at birth, total",Years,Vanuatu,VUT,2013,69.986
Context,Health ,"Life expectancy at birth, total",Years,Zambia,ZMB,2013,59.445
Context,Health ,"Life expectancy at birth, total",Years,Antigua and Barbuda,ATG,2014,76.912
Context,Health ,"Life expectancy at birth, total",Years,Australia,AUS,2014,82.30000000000001
Context,Health ,"Life expectancy at birth, total",Years,Bahamas,BHS,2014,74.029
Context,Health ,"Life expectancy at birth, total",Years,Bangladesh,BGD,2014,70.016
Context,Health ,"Life expectancy at birth, total",Years,Barbados,BRB,2014,75.926
Context,Health ,"Life expectancy at birth, total",Years,Belize,BLZ,2014,71.437
Context,Health ,"Life expectancy at birth, total",Years,Botswana,BWA,2014,62.167
Context,Health ,"Life expectancy at birth, total",Years,Brunei Darussalam,BRN,2014,74.862
Context,Health ,"Life expectancy at birth, total",Years,Cameroon,CMR,2014,59.13
Context,Health ,"Life expectancy at birth, total",Years,Canada,CAN,2014,81.78439024390245
Context,Health ,"Life expectancy at birth, total",Years,Cyprus,CYP,2014,81.337
Context,Health ,"Life expectancy at birth, total",Years,Dominica,DMA,2014,71.189
Context,Health ,"Life expectancy at birth, total",Years,Eswatini,SWZ,2014,53.491
